CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutoryReasonForStop,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatuteReason,StatutatoryCitation,Road Type,ReasonForStop,ResonForStop,ReasonforStop,Year
01/ 9/14 11:29,80619.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300017539.0,Incident ID,2013-12-02,,B,N,F,44.0,True,False,ANSONIA,Main Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 19:54:00-05:00,19:54,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80603.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300017510.0,Incident ID,2013-12-02,,B,N,F,50.0,True,False,ANSONIA,"  BISHOP WILLIAMS CT/MAIN ST (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-12(a)*,Registration,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 11:22:00-05:00,11:22,r1,,,,Registration,,,2013
01/ 9/14 11:29,80600.0,CT0000200,Ansonia,Racial Profile,100000055.0,1300017516.0,Incident ID,2013-12-02,,W,N,M,64.0,True,True,ANSONIA,OLSO DR  MAPLE ST,  ,  ,V,G,1.0,0,01,Other,01,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 13:42:00-05:00,13:42,r1,,,,Other,,,2013
01/ 9/14 11:29,80599.0,CT0000200,Ansonia,Racial Profile,100000043.0,1300017518.0,Incident ID,2013-12-02,,W,N,M,33.0,True,False,ANSONIA,00 ELM ST,  ,  ,V,G,1.0,1,14-147c,Other,14-12(a)*,False,N,False,False,M,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 15:07:00-05:00,15:07,r1,,,,Other,,,2013
01/ 9/14 11:29,80606.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300017503.0,Incident ID,2013-12-02,,B,N,F,55.0,True,True,ANSONIA,MAIN ST,  ,  ,V,B,1.0,0,14-218A,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 06:03:00-05:00,06:03,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80596.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300017523.0,Incident ID,2013-12-02,,W,H,M,43.0,True,False,ANSONIA,HIGH ST,  ,  ,E,G,1.0,0,14-18(c),Display of Plates,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 16:29:00-05:00,16:29,r1,,,,Display of Plates,,,2013
01/ 9/14 11:29,80622.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300017545.0,Incident ID,2013-12-02,,W,N,F,38.0,True,True,ANSONIA,Main Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 22:00:00-05:00,22:00,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80621.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300017543.0,Incident ID,2013-12-02,,W,M,F,28.0,True,True,ANSONIA,Prindle Ave,  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 21:31:00-05:00,21:31,r1,,,,Stop Sign,,,2013
01/ 9/14 11:29,80601.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300017513.0,Incident ID,2013-12-02,,W,N,M,32.0,True,True,ANSONIA,Maple Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 11:44:00-05:00,11:44,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80602.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300017511.0,Incident ID,2013-12-02,,W,N,F,42.0,True,False,ANSONIA,Maple Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 11:30:00-05:00,11:30,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80595.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300017531.0,Incident ID,2013-12-02,,W,N,F,25.0,True,False,ANSONIA,Beaver Street,  ,  ,E,G,1.0,0,14-96b(a),Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 17:44:00-05:00,17:44,r1,,,,Defective Lights,,,2013
01/ 9/14 11:29,80594.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300017538.0,Incident ID,2013-12-02,,W,N,F,24.0,True,True,ANSONIA,PULASKI HIGHWAY,  ,  ,V,G,1.0,0,14-230(c),Moving Violation,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 19:49:00-05:00,19:49,r1,,,,Moving Violation,,,2013
01/ 9/14 11:29,80620.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300017540.0,Incident ID,2013-12-02,,B,N,F,22.0,True,True,ANSONIA,pershing dr,  ,  ,E,G,1.0,0,14-96b,Defective Lights,14-96b,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 20:12:00-05:00,20:12,r1,,,,Defective Lights,,,2013
01/ 9/14 11:29,80605.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300017508.0,Incident ID,2013-12-02,,W,N,M,32.0,True,False,ANSONIA,CLIFTON AVE,  ,  ,V,B,2.0,1,14-218a*SZ,Speed Related,14-12A,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-02 09:22:00-05:00,09:22,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80638.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300017587.0,Incident ID,2013-12-03,,W,N,M,63.0,True,True,ANSONIA,Olson Dr,  ,  ,I,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-03 19:50:00-05:00,19:50,r1,,,,Traffic Control Signal,,,2013
01/ 9/14 11:29,80637.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300017584.0,Incident ID,2013-12-03,,W,H,F,34.0,True,False,ANSONIA,DIV. / WAKELEE AVE.,  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-03 18:00:00-05:00,18:00,r1,,,,Stop Sign,,,2013
01/ 9/14 11:29,80631.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300017561.0,Incident ID,2013-12-03,,W,N,M,78.0,False,False,ANSONIA,00 JEWETT ST,  ,  ,V,G,1.0,0,14-218a*SZ,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-03 10:11:00-05:00,10:11,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80633.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300017569.0,Incident ID,2013-12-03,,W,N,F,80.0,True,False,ANSONIA,00 DIVISION ST,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-03 12:09:00-05:00,12:09,r1,,,,Traffic Control Signal,,,2013
01/ 9/14 11:29,80632.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300017565.0,Incident ID,2013-12-03,,W,N,M,40.0,True,False,ANSONIA,JEWETT STREET,  ,  ,V,B,1.0,0,14-12a,Registration,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-03 11:04:00-05:00,11:04,r1,,,,Registration,,,2013
01/ 9/14 11:29,80640.0,CT0000200,Ansonia,Racial Profile,100000048.0,1300017592.0,Incident ID,2013-12-03,,W,N,M,38.0,True,False,Ansonia,MAPLE STREET,  ,  ,V,B,1.0,0,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-03 22:08:00-05:00,22:08,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80635.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300017578.0,Incident ID,2013-12-03,,W,N,F,64.0,True,False,ANSONIA,Bridge Street,  ,  ,E,G,1.0,0,14-96e,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-03 15:43:00-05:00,15:43,r1,,,,Defective Lights,,,2013
01/ 9/14 11:29,80636.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300017583.0,Incident ID,2013-12-03,,W,N,M,37.0,True,False,ANSONIA,"  LESTER ST/OLSON DR (ANSONIA, T002)",  ,  ,V,G,1.0,0,14-296aa(b2nd,Cell Phone,14-296aa(b2nd,True,C,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-03 17:57:00-05:00,17:57,r1,,,,Cell Phone,,,2013
01/ 9/14 11:29,80623.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300017550.0,Incident ID,2013-12-03,,W,N,M,25.0,True,True,ANSONIA,N. State St,  ,  ,V,G,2.0,0,14-296aa(b),Cell Phone,14-147,False,N,False,True,M,,,,,False,1.0,CT0000200,130337586709978244,2013-12-03 00:52:00-05:00,00:52,r1,,,,Cell Phone,,,2013
01/ 9/14 11:29,80634.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300017571.0,Incident ID,2013-12-03,,B,N,M,23.0,True,False,ANSONIA,JEWETT STREET,  ,  ,V,B,2.0,0,14-218a*SZ,Speed Related,14-215b(1),False,N,False,True,M,,,,,False,1.0,CT0000200,130337586709978244,2013-12-03 13:23:00-05:00,13:24,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80639.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300017589.0,Incident ID,2013-12-03,,W,N,F,20.0,True,False,ANSONIA,Wakelee Ave,  ,  ,E,G,1.0,0,14-96c,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-03 20:01:00-05:00,20:01,r1,,,,Defective Lights,,,2013
01/ 9/14 11:29,80641.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300017598.0,Incident ID,2013-12-04,,W,N,F,27.0,True,False,ANSONIA,East Main St AT Bridge St,  ,  ,V,G,1.0,0,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 00:48:00-05:00,00:48,r1,,,,Stop Sign,,,2013
01/ 9/14 11:29,80642.0,CT0000200,Ansonia,Racial Profile,100000083.0,1300017600.0,Incident ID,2013-12-04,,B,N,M,41.0,True,False,ANSONIA,wakelee ave,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 01:02:00-05:00,01:02,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80627.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300017646.0,Incident ID,2013-12-04,,W,N,M,39.0,True,False,ANSONIA,main st,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 20:47:00-05:00,20:47,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80644.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300017614.0,Incident ID,2013-12-04,,W,N,M,47.0,True,False,ANSONIA,Jewett Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 13:26:00-05:00,13:26,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80649.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300017640.0,Incident ID,2013-12-04,,W,N,F,35.0,True,True,ANSONIA,main st,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 19:20:00-05:00,19:20,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80650.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300017641.0,Incident ID,2013-12-04,,W,N,M,31.0,True,True,ANSONIA,maple st,  ,  ,E,G,1.0,0,14-96b,Defective Lights,14-96b,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 19:36:00-05:00,19:36,r1,,,,Defective Lights,,,2013
01/ 9/14 11:29,80630.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300017652.0,Incident ID,2013-12-04,,W,N,M,25.0,True,True,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 21:53:00-05:00,21:53,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80629.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300017649.0,Incident ID,2013-12-04,,W,N,F,33.0,True,True,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,B,2.0,0,14-218a,Speed Related,14-36(A),False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 21:19:00-05:00,21:19,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80645.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300017615.0,Incident ID,2013-12-04,,W,H,F,50.0,True,True,ANSONIA,Jjewett Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 13:38:00-05:00,13:38,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80647.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300017622.0,Incident ID,2013-12-04,,W,N,F,21.0,True,False,ANSONIA,E Main St,  ,  ,V,G,1.0,0,14-296aa(b),Cell Phone,,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 16:05:00-05:00,16:05,r1,,,,Cell Phone,,,2013
01/ 9/14 11:29,80643.0,CT0000200,Ansonia,Racial Profile,100000083.0,1300017601.0,Incident ID,2013-12-04,,W,N,M,59.0,True,False,ANSONIA,franklin st,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 06:21:00-05:00,06:21,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80628.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300017648.0,Incident ID,2013-12-04,,W,N,F,25.0,True,False,ANSONIA,main st,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 21:11:00-05:00,21:11,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80648.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300017637.0,Incident ID,2013-12-04,,B,N,M,50.0,True,True,ANSONIA,PERSHING,  ,  ,V,B,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 18:52:00-05:00,18:52,r1,,,,Traffic Control Signal,,,2013
01/ 9/14 11:29,80646.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300017616.0,Incident ID,2013-12-04,,W,N,F,23.0,True,False,ANSONIA,Main Street / Division Street,  ,  ,V,B,1.0,0,14-299,Traffic Control Signal,14-299,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 13:50:00-05:00,13:50,r1,,,,Traffic Control Signal,,,2013
01/ 9/14 11:29,80624.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300017644.0,Incident ID,2013-12-04,,W,M,F,20.0,True,False,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-04 20:33:00-05:00,20:33,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80662.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300017687.0,Incident ID,2013-12-05,,W,N,M,64.0,True,False,ANSONIA,east main,  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-05 17:49:00-05:00,17:49,r1,,,,Stop Sign,,,2013
01/ 9/14 11:29,80660.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300017683.0,Incident ID,2013-12-05,,W,H,M,20.0,True,False,ANSONIA,Clifton Ave,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-05 16:31:00-05:00,16:31,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80626.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300017654.0,Incident ID,2013-12-05,,W,N,M,21.0,True,True,ANSONIA,main st,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-05 01:16:00-05:00,01:16,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80653.0,CT0000200,Ansonia,Racial Profile,100000136.0,1300017661.0,Incident ID,2013-12-05,,W,N,M,33.0,True,False,ANSONIA,ELM STREET,  ,  ,V,G,1.0,0,14-279Z,Other,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-05 06:53:00-05:00,06:53,r1,,,,Other,,,2013
01/ 9/14 11:29,80659.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300017681.0,Incident ID,2013-12-05,,B,N,F,23.0,True,False,ANSONIA,Main St.,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-05 16:24:00-05:00,16:24,r1,,,,Traffic Control Signal,,,2013
01/ 9/14 11:29,80651.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300017659.0,Incident ID,2013-12-05,,W,N,F,48.0,True,False,ANSONIA,Wakelee Av at Franklin St,  ,  ,V,G,1.0,0,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-05 05:45:00-05:00,05:45,r1,,,,Stop Sign,,,2013
01/ 9/14 11:29,80664.0,CT0000200,Ansonia,Racial Profile,787.0,1300017691.0,Incident ID,2013-12-05,,W,N,F,42.0,True,True,ANSONIA,FATHER SALEMI,  ,  ,V,G,1.0,0,14-101,Other,,False,N,False,False,N,,,,,False,1.0,CT0000200,130337586709978244,2013-12-05 19:16:00-05:00,19:16,r1,,,,Other,,,2013
01/ 9/14 11:29,80652.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300017660.0,Incident ID,2013-12-05,,W,N,M,22.0,True,False,ANSONIA,Franklin St at Wakelee Ave,  ,  ,V,G,1.0,0,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-05 06:02:00-05:00,06:02,r1,,,,Stop Sign,,,2013
01/ 9/14 11:29,80661.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300017686.0,Incident ID,2013-12-05,,B,M,F,32.0,True,False,ANSONIA,"00000  CLIFTON AV (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-05 17:01:00-05:00,17:01,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80657.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300017676.0,Incident ID,2013-12-05,,W,M,M,19.0,True,False,ANSONIA,"00000 E MAIN ST (ANSONIA, T002)",  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-05 15:51:00-05:00,15:51,r1,,,,Stop Sign,,,2013
01/ 9/14 11:29,80663.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300017688.0,Incident ID,2013-12-05,,W,N,M,49.0,True,True,ANSONIA,Main St.,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-05 17:57:00-05:00,17:57,r1,,,,Traffic Control Signal,,,2013
01/ 9/14 11:29,80625.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300017653.0,Incident ID,2013-12-05,,B,N,M,30.0,True,False,ANSONIA,Franklin St,  ,  ,V,G,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-05 00:10:00-05:00,00:10,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80665.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300017697.0,Incident ID,2013-12-05,,W,H,M,26.0,True,False,ANSONIA,N. main st.,  ,  ,V,G,1.0,0,14-230(c),Moving Violation,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-05 22:01:00-05:00,22:01,r1,,,,Moving Violation,,,2013
01/ 9/14 11:29,80670.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300017727.0,Incident ID,2013-12-06,,W,N,M,45.0,True,False,ANSONIA,pershing drive,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-06 16:18:00-05:00,16:18,r1,,,,Traffic Control Signal,,,2013
01/ 9/14 11:29,80667.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300017703.0,Incident ID,2013-12-06,,B,N,M,19.0,True,True,ANSONIA,PERSHING DR,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-06 00:47:00-05:00,00:47,r1,,,,Traffic Control Signal,,,2013
01/ 9/14 11:29,80671.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300017730.0,Incident ID,2013-12-06,,W,N,M,17.0,True,False,ANSONIA,MAPLE STREET,  ,  ,V,G,1.0,0,14-18(e)*,Display of Plates,,True,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-06 16:56:00-05:00,16:56,r1,,,,Display of Plates,,,2013
01/ 9/14 11:29,80672.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300017738.0,Incident ID,2013-12-06,,W,N,M,33.0,True,True,ANSONIA,Main St.,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-06 18:48:00-05:00,18:48,r1,,,,Traffic Control Signal,,,2013
01/ 9/14 11:29,80669.0,CT0000200,Ansonia,Racial Profile,100000054.0,1300017706.0,Incident ID,2013-12-06,,W,H,M,40.0,True,True,ANSONIA,MAIN ST,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-06 06:24:00-05:00,06:24,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80668.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300017704.0,Incident ID,2013-12-06,,B,N,M,19.0,True,True,ANSONIA,"00000 BRIDGE ST  AT EAST MAIN ST (ANSONIA, T002)",  ,  ,V,G,1.0,0,14-301,Stop Sign,14-301,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-06 01:07:00-05:00,01:07,r1,,,,Stop Sign,,,2013
01/ 9/14 11:29,80656.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300017764.0,Incident ID,2013-12-07,,W,N,M,52.0,True,False,ANSONIA,Jewett St.,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-07 14:04:00-05:00,14:04,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80688.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300017792.0,Incident ID,2013-12-07,,W,N,M,22.0,True,False,ANSONIA,MAIN STREET,  ,  ,V,B,1.0,0,14-218A,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-07 23:46:00-05:00,23:46,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80682.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300017778.0,Incident ID,2013-12-07,,W,H,F,34.0,True,False,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-07 18:41:00-05:00,18:41,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80655.0,CT0000200,Ansonia,Racial Profile,100000046.0,1300017763.0,Incident ID,2013-12-07,,W,N,F,51.0,True,False,ANSONIA,pershing ,  ,  ,V,G,1.0,0,14-296aa(b),Cell Phone,,False,N,False,False,I,,,,,False,1.0,CT0000200,130337586709978244,2013-12-07 13:59:00-05:00,13:59,r1,,,,Cell Phone,,,2013
01/ 9/14 11:29,80676.0,CT0000200,Ansonia,Racial Profile,100000046.0,1300017756.0,Incident ID,2013-12-07,,W,N,F,0.0,True,True,ANSONIA,w. main - violation pershing,  ,  ,V,G,1.0,0,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-07 11:12:00-05:00,11:12,r1,,,,Cell Phone,,,2013
01/ 9/14 11:29,80681.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300017777.0,Incident ID,2013-12-07,,W,N,F,29.0,True,True,ANSONIA,PRINDLE AVE,  ,  ,V,G,1.0,0,14-242,Moving Violation,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-07 18:30:00-05:00,18:30,r1,,,,Moving Violation,,,2013
01/ 9/14 11:29,80677.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300017761.0,Incident ID,2013-12-07,,W,N,F,45.0,True,True,ANSONIA,east main,  ,  ,V,G,1.0,0,14-296aa(b1st,Cell Phone,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-07 13:35:00-05:00,13:35,r1,,,,Cell Phone,,,2013
01/ 9/14 11:29,80686.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300017781.0,Incident ID,2013-12-07,,W,H,F,32.0,True,False,ANSONIA,Main Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-07 18:57:00-05:00,18:57,r1,,,,Speed Related,,,2013
01/ 9/14 11:29,80679.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300017771.0,Incident ID,2013-12-07,,W,H,M,27.0,True,True,ANSONIA,E Main St,  ,  ,E,G,1.0,0,14-96e,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,130337586709978244,2013-12-07 16:26:00-05:00,16:26,r1,,,,Defective Lights,,,2013
